Tech,zone,index,x,y,gridcell,area,dist
Solar,BG,BG31,22.8,44.2,x2275y4425,0.0,0.0
Solar,BG,BG31,23.0,43.2,x2300y4325,4.7,0.0
Solar,BG,BG31,23.0,43.5,x2300y4350,83.5,0.0
Solar,BG,BG31,23.0,43.8,x2300y4375,80.5,0.0
Solar,BG,BG31,23.0,44.0,x2300y4400,10.1,0.0
Solar,BG,BG31,23.2,43.2,x2325y4325,124.8,0.0
Solar,BG,BG31,23.2,43.5,x2325y4350,129.4,0.0
Solar,BG,BG31,23.2,43.8,x2325y4375,59.8,0.0
Solar,BG,BG31,23.5,43.0,x2350y4300,0.0,0.0
Solar,BG,BG31,23.5,43.2,x2350y4325,154.4,0.0
Solar,BG,BG31,23.5,43.5,x2350y4350,74.0,0.0
Solar,BG,BG31,23.5,43.8,x2350y4375,23.3,0.0
Solar,BG,BG31,23.8,43.0,x2375y4300,0.0,0.0
Solar,BG,BG31,23.8,43.2,x2375y4325,181.7,0.0
Solar,BG,BG31,23.8,43.5,x2375y4350,38.8,0.0
Solar,BG,BG31,23.8,43.8,x2375y4375,21.5,0.0
Solar,BG,BG31,24.0,43.0,x2400y4300,4.1,0.0
Solar,BG,BG31,24.0,43.2,x2400y4325,87.7,0.0
Solar,BG,BG31,24.0,43.5,x2400y4350,37.1,0.0
Solar,BG,BG31,24.0,43.8,x2400y4375,2.6,0.0
Solar,BG,BG31,24.2,42.8,x2425y4275,0.0,0.0
Solar,BG,BG31,24.2,43.0,x2425y4300,51.8,0.0
Solar,BG,BG31,24.2,43.2,x2425y4325,124.6,0.0
Solar,BG,BG31,24.2,43.5,x2425y4350,31.5,0.0
Solar,BG,BG31,24.2,43.8,x2425y4375,1.0,0.0
Solar,BG,BG31,24.5,42.8,x2450y4275,0.1,0.0
Solar,BG,BG31,24.5,43.0,x2450y4300,88.8,0.0
Solar,BG,BG31,24.5,43.2,x2450y4325,112.1,0.0
Solar,BG,BG31,24.5,43.5,x2450y4350,61.1,0.0
Solar,BG,BG31,24.5,43.8,x2450y4375,26.7,0.0
Solar,BG,BG31,24.8,42.8,x2475y4275,5.1,0.0
Solar,BG,BG31,24.8,43.0,x2475y4300,100.3,0.0
Solar,BG,BG31,24.8,43.2,x2475y4325,101.0,0.0
Solar,BG,BG31,24.8,43.5,x2475y4350,84.3,0.0
Solar,BG,BG31,24.8,43.8,x2475y4375,0.0,0.0
Solar,BG,BG31,25.0,42.8,x2500y4275,13.7,0.0
Solar,BG,BG31,25.0,43.0,x2500y4300,9.9,0.0
Solar,BG,BG31,25.0,43.2,x2500y4325,65.3,0.0
Solar,BG,BG31,25.0,43.5,x2500y4350,30.8,0.0
Solar,BG,BG31,25.0,43.8,x2500y4375,0.0,0.0
Solar,BG,BG31,25.2,43.2,x2525y4325,14.6,0.0
Solar,BG,BG31,25.2,43.5,x2525y4350,9.5,0.0
Solar,BG,BG31,25.2,43.8,x2525y4375,0.0,0.0
Solar,BG,BG32,24.8,43.0,x2475y4300,1.8,0.0
Solar,BG,BG32,25.0,42.8,x2500y4275,0.0,0.0
Solar,BG,BG32,25.0,43.0,x2500y4300,105.1,0.0
Solar,BG,BG32,25.0,43.2,x2500y4325,7.3,0.0
Solar,BG,BG32,25.0,43.5,x2500y4350,0.0,0.0
Solar,BG,BG32,25.2,42.8,x2525y4275,2.5,0.0
Solar,BG,BG32,25.2,43.0,x2525y4300,171.6,0.0
Solar,BG,BG32,25.2,43.2,x2525y4325,83.0,0.0
Solar,BG,BG32,25.2,43.5,x2525y4350,16.8,0.0
Solar,BG,BG32,25.2,43.8,x2525y4375,0.0,0.0
Solar,BG,BG32,25.5,42.8,x2550y4275,0.5,0.0
Solar,BG,BG32,25.5,43.0,x2550y4300,148.5,0.0
Solar,BG,BG32,25.5,43.2,x2550y4325,53.9,0.0
Solar,BG,BG32,25.5,43.5,x2550y4350,22.2,0.0
Solar,BG,BG32,25.5,43.8,x2550y4375,0.0,0.0
Solar,BG,BG32,25.8,42.8,x2575y4275,0.0,0.0
Solar,BG,BG32,25.8,43.0,x2575y4300,143.1,0.0
Solar,BG,BG32,25.8,43.2,x2575y4325,70.3,0.0
Solar,BG,BG32,25.8,43.5,x2575y4350,85.1,0.0
Solar,BG,BG32,25.8,43.8,x2575y4375,8.5,0.0
Solar,BG,BG32,26.0,42.8,x2600y4275,0.0,0.0
Solar,BG,BG32,26.0,43.0,x2600y4300,79.3,0.0
Solar,BG,BG32,26.0,43.2,x2600y4325,91.0,0.0
Solar,BG,BG32,26.0,43.5,x2600y4350,62.6,0.0
Solar,BG,BG32,26.0,43.8,x2600y4375,61.3,0.0
Solar,BG,BG32,26.0,44.0,x2600y4400,0.4,0.0
Solar,BG,BG32,26.2,43.0,x2625y4300,1.6,0.0
Solar,BG,BG32,26.2,43.2,x2625y4325,2.4,0.0
Solar,BG,BG32,26.2,43.5,x2625y4350,8.6,0.0
Solar,BG,BG32,26.2,43.8,x2625y4375,46.8,0.0
Solar,BG,BG32,26.2,44.0,x2625y4400,13.1,0.0
Solar,BG,BG32,26.5,43.5,x2650y4350,80.5,0.0
Solar,BG,BG32,26.5,43.8,x2650y4375,50.7,0.0
Solar,BG,BG32,26.5,44.0,x2650y4400,21.0,0.0
Solar,BG,BG32,26.8,43.2,x2675y4325,0.0,0.0
Solar,BG,BG32,26.8,43.5,x2675y4350,60.3,0.0
Solar,BG,BG32,26.8,43.8,x2675y4375,44.3,0.0
Solar,BG,BG32,26.8,44.0,x2675y4400,45.9,0.0
Solar,BG,BG32,27.0,43.5,x2700y4350,0.3,0.0
Solar,BG,BG32,27.0,43.8,x2700y4375,36.6,0.0
Solar,BG,BG32,27.0,44.0,x2700y4400,53.8,0.0
Solar,BG,BG32,27.0,44.2,x2700y4425,0.1,0.0
Solar,BG,BG32,27.2,43.8,x2725y4375,2.9,0.0
Solar,BG,BG32,27.2,44.0,x2725y4400,22.9,0.0
Solar,BG,BG32,27.5,43.8,x2750y4375,0.0,0.0
Solar,BG,BG32,27.5,44.0,x2750y4400,25.7,0.0
Solar,BG,BG32,27.8,44.0,x2775y4400,2.0,0.0
Solar,BG,BG33,26.0,43.0,x2600y4300,0.0,0.0
Solar,BG,BG33,26.0,43.2,x2600y4325,14.3,0.0
Solar,BG,BG33,26.0,43.5,x2600y4350,4.9,0.0
Solar,BG,BG33,26.2,43.0,x2625y4300,0.0,0.0
Solar,BG,BG33,26.2,43.2,x2625y4325,121.4,0.0
Solar,BG,BG33,26.2,43.5,x2625y4350,40.8,0.0
Solar,BG,BG33,26.5,43.0,x2650y4300,0.4,0.0
Solar,BG,BG33,26.5,43.2,x2650y4325,87.7,0.0
Solar,BG,BG33,26.5,43.5,x2650y4350,4.4,0.0
Solar,BG,BG33,26.8,43.0,x2675y4300,11.3,0.0
Solar,BG,BG33,26.8,43.2,x2675y4325,68.8,0.0
Solar,BG,BG33,26.8,43.5,x2675y4350,7.1,0.0
Solar,BG,BG33,27.0,43.0,x2700y4300,47.5,0.0
Solar,BG,BG33,27.0,43.2,x2700y4325,51.0,0.0
Solar,BG,BG33,27.0,43.5,x2700y4350,63.7,0.0
Solar,BG,BG33,27.0,43.8,x2700y4375,0.8,0.0
Solar,BG,BG33,27.2,43.0,x2725y4300,27.9,0.0
Solar,BG,BG33,27.2,43.2,x2725y4325,16.9,0.0
Solar,BG,BG33,27.2,43.5,x2725y4350,104.6,0.0
Solar,BG,BG33,27.2,43.8,x2725y4375,14.0,0.0
Solar,BG,BG33,27.5,43.0,x2750y4300,12.5,0.0
Solar,BG,BG33,27.5,43.2,x2750y4325,28.8,0.0
Solar,BG,BG33,27.5,43.5,x2750y4350,55.9,0.0
Solar,BG,BG33,27.5,43.8,x2750y4375,48.6,0.0
Solar,BG,BG33,27.5,44.0,x2750y4400,0.0,0.0
Solar,BG,BG33,27.8,42.8,x2775y4275,0.0,0.0
Solar,BG,BG33,27.8,43.0,x2775y4300,32.7,0.0
Solar,BG,BG33,27.8,43.2,x2775y4325,80.9,0.0
Solar,BG,BG33,27.8,43.5,x2775y4350,40.6,0.0
Solar,BG,BG33,27.8,43.8,x2775y4375,15.0,0.0
Solar,BG,BG33,27.8,44.0,x2775y4400,0.0,0.0
Solar,BG,BG33,28.0,42.8,x2800y4275,0.0,0.0
Solar,BG,BG33,28.0,43.0,x2800y4300,3.1,0.0
Solar,BG,BG33,28.0,43.2,x2800y4325,16.7,0.0
Solar,BG,BG33,28.0,43.5,x2800y4350,21.4,0.0
Solar,BG,BG33,28.0,43.8,x2800y4375,8.7,0.0
Solar,BG,BG33,28.0,44.0,x2800y4400,0.0,0.0
Solar,BG,BG33,28.2,43.5,x2825y4350,5.5,0.0
Solar,BG,BG33,28.2,43.8,x2825y4375,6.2,0.0
Solar,BG,BG33,28.5,43.5,x2850y4350,3.1,0.0
Solar,BG,BG33,28.5,43.8,x2850y4375,0.9,0.0
Solar,BG,BG33,28.8,43.5,x2875y4350,0.1,0.0
Solar,BG,BG34,25.0,42.2,x2500y4225,5.1,0.0
Solar,BG,BG34,25.0,42.5,x2500y4250,3.9,0.0
Solar,BG,BG34,25.0,42.8,x2500y4275,0.0,0.0
Solar,BG,BG34,25.2,42.2,x2525y4225,79.2,0.0
Solar,BG,BG34,25.2,42.5,x2525y4250,88.1,0.0
Solar,BG,BG34,25.2,42.8,x2525y4275,0.6,0.0
Solar,BG,BG34,25.5,42.0,x2550y4200,0.0,0.0
Solar,BG,BG34,25.5,42.2,x2550y4225,71.7,0.0
Solar,BG,BG34,25.5,42.5,x2550y4250,103.1,0.0
Solar,BG,BG34,25.5,42.8,x2550y4275,7.3,0.0
Solar,BG,BG34,25.8,42.0,x2575y4200,0.0,0.0
Solar,BG,BG34,25.8,42.2,x2575y4225,47.4,0.0
Solar,BG,BG34,25.8,42.5,x2575y4250,90.1,0.0
Solar,BG,BG34,25.8,42.8,x2575y4275,25.1,0.0
Solar,BG,BG34,26.0,42.0,x2600y4200,0.0,0.0
Solar,BG,BG34,26.0,42.2,x2600y4225,42.2,0.0
Solar,BG,BG34,26.0,42.5,x2600y4250,66.3,0.0
Solar,BG,BG34,26.0,42.8,x2600y4275,34.7,0.0
Solar,BG,BG34,26.2,42.0,x2625y4200,0.0,0.0
Solar,BG,BG34,26.2,42.2,x2625y4225,39.5,0.0
Solar,BG,BG34,26.2,42.5,x2625y4250,50.4,0.0
Solar,BG,BG34,26.2,42.8,x2625y4275,37.0,0.0
Solar,BG,BG34,26.2,43.0,x2625y4300,1.0,0.0
Solar,BG,BG34,26.5,42.0,x2650y4200,0.5,0.0
Solar,BG,BG34,26.5,42.2,x2650y4225,66.5,0.0
Solar,BG,BG34,26.5,42.5,x2650y4250,35.0,0.0
Solar,BG,BG34,26.5,42.8,x2650y4275,26.0,0.0
Solar,BG,BG34,26.5,43.0,x2650y4300,4.6,0.0
Solar,BG,BG34,26.8,42.0,x2675y4200,7.7,0.0
Solar,BG,BG34,26.8,42.2,x2675y4225,110.6,0.0
Solar,BG,BG34,26.8,42.5,x2675y4250,63.9,0.0
Solar,BG,BG34,26.8,42.8,x2675y4275,150.3,0.0
Solar,BG,BG34,26.8,43.0,x2675y4300,0.3,0.0
Solar,BG,BG34,27.0,42.0,x2700y4200,0.0,0.0
Solar,BG,BG34,27.0,42.2,x2700y4225,127.8,0.0
Solar,BG,BG34,27.0,42.5,x2700y4250,57.5,0.0
Solar,BG,BG34,27.0,42.8,x2700y4275,84.0,0.0
Solar,BG,BG34,27.0,43.0,x2700y4300,0.3,0.0
Solar,BG,BG34,27.2,42.2,x2725y4225,85.6,0.0
Solar,BG,BG34,27.2,42.5,x2725y4250,51.6,0.0
Solar,BG,BG34,27.2,42.8,x2725y4275,75.7,0.0
Solar,BG,BG34,27.2,43.0,x2725y4300,0.0,0.0
Solar,BG,BG34,27.5,42.0,x2750y4200,0.0,0.0
Solar,BG,BG34,27.5,42.2,x2750y4225,93.8,0.0
Solar,BG,BG34,27.5,42.5,x2750y4250,11.0,0.0
Solar,BG,BG34,27.5,42.8,x2750y4275,40.6,0.0
Solar,BG,BG34,27.5,43.0,x2750y4300,0.4,0.0
Solar,BG,BG34,27.8,42.0,x2775y4200,0.0,0.0
Solar,BG,BG34,27.8,42.2,x2775y4225,58.0,0.0
Solar,BG,BG34,27.8,42.5,x2775y4250,0.0,0.0
Solar,BG,BG34,27.8,42.8,x2775y4275,3.6,0.0
Solar,BG,BG34,28.0,42.0,x2800y4200,0.0,0.0
Solar,BG,BG34,28.0,42.2,x2800y4225,2.6,0.0
Solar,BG,BG34,28.0,42.8,x2800y4275,0.5,0.0
Solar,BG,BG41,22.2,42.2,x2225y4225,0.5,0.0
Solar,BG,BG41,22.5,42.2,x2250y4225,40.1,0.0
Solar,BG,BG41,22.5,42.5,x2250y4250,3.3,0.0
Solar,BG,BG41,22.5,42.8,x2250y4275,18.7,0.0
Solar,BG,BG41,22.8,42.0,x2275y4200,2.2,0.0
Solar,BG,BG41,22.8,42.2,x2275y4225,114.2,0.0
Solar,BG,BG41,22.8,42.5,x2275y4250,70.7,0.0
Solar,BG,BG41,22.8,42.8,x2275y4275,84.3,0.0
Solar,BG,BG41,22.8,43.0,x2275y4300,1.4,0.0
Solar,BG,BG41,23.0,41.5,x2300y4150,17.0,0.0
Solar,BG,BG41,23.0,41.8,x2300y4175,0.0,0.0
Solar,BG,BG41,23.0,42.0,x2300y4200,74.1,0.0
Solar,BG,BG41,23.0,42.2,x2300y4225,96.0,0.0
Solar,BG,BG41,23.0,42.5,x2300y4250,104.6,0.0
Solar,BG,BG41,23.0,42.8,x2300y4275,117.9,0.0
Solar,BG,BG41,23.0,43.0,x2300y4300,38.9,0.0
Solar,BG,BG41,23.2,41.2,x2325y4125,0.0,0.0
Solar,BG,BG41,23.2,41.5,x2325y4150,128.5,0.0
Solar,BG,BG41,23.2,41.8,x2325y4175,11.3,0.0
Solar,BG,BG41,23.2,42.0,x2325y4200,25.1,0.0
Solar,BG,BG41,23.2,42.2,x2325y4225,60.8,0.0
Solar,BG,BG41,23.2,42.5,x2325y4250,54.0,0.0
Solar,BG,BG41,23.2,42.8,x2325y4275,107.5,0.0
Solar,BG,BG41,23.2,43.0,x2325y4300,17.0,0.0
Solar,BG,BG41,23.2,43.2,x2325y4325,0.0,0.0
Solar,BG,BG41,23.5,41.5,x2350y4150,32.7,0.0
Solar,BG,BG41,23.5,41.8,x2350y4175,35.9,0.0
Solar,BG,BG41,23.5,42.0,x2350y4200,40.6,0.0
Solar,BG,BG41,23.5,42.2,x2350y4225,20.8,0.0
Solar,BG,BG41,23.5,42.5,x2350y4250,106.5,0.0
Solar,BG,BG41,23.5,42.8,x2350y4275,79.2,0.0
Solar,BG,BG41,23.5,43.0,x2350y4300,16.1,0.0
Solar,BG,BG41,23.8,41.5,x2375y4150,31.7,0.0
Solar,BG,BG41,23.8,41.8,x2375y4175,12.9,0.0
Solar,BG,BG41,23.8,42.0,x2375y4200,23.9,0.0
Solar,BG,BG41,23.8,42.2,x2375y4225,64.4,0.0
Solar,BG,BG41,23.8,42.5,x2375y4250,110.3,0.0
Solar,BG,BG41,23.8,42.8,x2375y4275,65.0,0.0
Solar,BG,BG41,23.8,43.0,x2375y4300,74.8,0.0
Solar,BG,BG41,24.0,41.5,x2400y4150,37.0,0.0
Solar,BG,BG41,24.0,41.8,x2400y4175,0.2,0.0
Solar,BG,BG41,24.0,42.2,x2400y4225,7.5,0.0
Solar,BG,BG41,24.0,42.5,x2400y4250,3.1,0.0
Solar,BG,BG41,24.0,42.8,x2400y4275,53.7,0.0
Solar,BG,BG41,24.0,43.0,x2400y4300,63.6,0.0
Solar,BG,BG41,24.2,42.8,x2425y4275,34.0,0.0
Solar,BG,BG41,24.2,43.0,x2425y4300,1.0,0.0
Solar,BG,BG41,24.5,42.8,x2450y4275,0.0,0.0
Solar,BG,BG42,23.8,41.8,x2375y4175,0.1,0.0
Solar,BG,BG42,23.8,42.0,x2375y4200,1.6,0.0
Solar,BG,BG42,23.8,42.2,x2375y4225,2.2,0.0
Solar,BG,BG42,24.0,41.5,x2400y4150,0.0,0.0
Solar,BG,BG42,24.0,41.8,x2400y4175,0.3,0.0
Solar,BG,BG42,24.0,42.0,x2400y4200,41.9,0.0
Solar,BG,BG42,24.0,42.2,x2400y4225,105.9,0.0
Solar,BG,BG42,24.0,42.5,x2400y4250,23.9,0.0
Solar,BG,BG42,24.2,41.5,x2425y4150,0.0,0.0
Solar,BG,BG42,24.2,41.8,x2425y4175,0.9,0.0
Solar,BG,BG42,24.2,42.0,x2425y4200,44.2,0.0
Solar,BG,BG42,24.2,42.2,x2425y4225,139.3,0.0
Solar,BG,BG42,24.2,42.5,x2425y4250,62.2,0.0
Solar,BG,BG42,24.5,41.5,x2450y4150,0.3,0.0
Solar,BG,BG42,24.5,41.8,x2450y4175,4.3,0.0
Solar,BG,BG42,24.5,42.0,x2450y4200,50.8,0.0
Solar,BG,BG42,24.5,42.2,x2450y4225,82.9,0.0
Solar,BG,BG42,24.5,42.5,x2450y4250,84.4,0.0
Solar,BG,BG42,24.5,42.8,x2450y4275,9.5,0.0
Solar,BG,BG42,24.8,41.5,x2475y4150,11.1,0.0
Solar,BG,BG42,24.8,41.8,x2475y4175,7.0,0.0
Solar,BG,BG42,24.8,42.0,x2475y4200,69.6,0.0
Solar,BG,BG42,24.8,42.2,x2475y4225,81.9,0.0
Solar,BG,BG42,24.8,42.5,x2475y4250,213.2,0.0
Solar,BG,BG42,24.8,42.8,x2475y4275,5.7,0.0
Solar,BG,BG42,25.0,41.2,x2500y4125,0.6,0.0
Solar,BG,BG42,25.0,41.5,x2500y4150,23.4,0.0
Solar,BG,BG42,25.0,41.8,x2500y4175,1.0,0.0
Solar,BG,BG42,25.0,42.0,x2500y4200,85.6,0.0
Solar,BG,BG42,25.0,42.2,x2500y4225,82.2,0.0
Solar,BG,BG42,25.0,42.5,x2500y4250,148.4,0.0
Solar,BG,BG42,25.2,41.2,x2525y4125,19.6,0.0
Solar,BG,BG42,25.2,41.5,x2525y4150,100.3,0.0
Solar,BG,BG42,25.2,41.8,x2525y4175,55.5,0.0
Solar,BG,BG42,25.2,42.0,x2525y4200,56.6,0.0
Solar,BG,BG42,25.2,42.2,x2525y4225,3.4,0.0
Solar,BG,BG42,25.2,42.5,x2525y4250,7.5,0.0
Solar,BG,BG42,25.5,41.2,x2550y4125,2.4,0.0
Solar,BG,BG42,25.5,41.5,x2550y4150,73.9,0.0
Solar,BG,BG42,25.5,41.8,x2550y4175,167.7,0.0
Solar,BG,BG42,25.5,42.0,x2550y4200,101.9,0.0
Solar,BG,BG42,25.5,42.2,x2550y4225,0.4,0.0
Solar,BG,BG42,25.8,41.2,x2575y4125,0.0,0.0
Solar,BG,BG42,25.8,41.5,x2575y4150,25.1,0.0
Solar,BG,BG42,25.8,41.8,x2575y4175,173.7,0.0
Solar,BG,BG42,25.8,42.0,x2575y4200,140.7,0.0
Solar,BG,BG42,25.8,42.2,x2575y4225,0.0,0.0
Solar,BG,BG42,26.0,41.5,x2600y4150,3.3,0.0
Solar,BG,BG42,26.0,41.8,x2600y4175,114.4,0.0
Solar,BG,BG42,26.0,42.0,x2600y4200,172.9,0.0
Solar,BG,BG42,26.2,41.5,x2625y4150,3.3,0.0
Solar,BG,BG42,26.2,41.8,x2625y4175,27.4,0.0
Solar,BG,BG42,26.2,42.0,x2625y4200,26.2,0.0
Solar,BG,BG42,26.2,42.2,x2625y4225,0.0,0.0
Solar,BG,BG42,26.5,41.8,x2650y4175,0.5,0.0
Solar,BG,BG42,26.5,42.0,x2650y4200,0.1,0.0
Solar,CH,CH01,6.0,46.2,x600y4625,0.0,0.0
Solar,CH,CH01,6.0,46.5,x600y4650,0.0,0.0
Solar,CH,CH01,6.2,46.2,x625y4625,34.8,0.0
Solar,CH,CH01,6.2,46.5,x625y4650,54.2,0.0
Solar,CH,CH01,6.2,46.8,x625y4675,1.3,0.0
Solar,CH,CH01,6.5,46.5,x650y4650,33.6,0.0
Solar,CH,CH01,6.5,46.8,x650y4675,56.9,0.0
Solar,CH,CH01,6.5,47.0,x650y4700,0.6,0.0
Solar,CH,CH01,6.8,46.2,x675y4625,0.0,0.0
Solar,CH,CH01,6.8,46.5,x675y4650,31.5,0.0
Solar,CH,CH01,6.8,46.8,x675y4675,36.4,0.0
Solar,CH,CH01,6.8,47.0,x675y4700,1.9,0.0
Solar,CH,CH01,7.0,46.0,x700y4600,0.0,0.0
Solar,CH,CH01,7.0,46.2,x700y4625,31.3,0.0
Solar,CH,CH01,7.0,46.5,x700y4650,1.6,0.0
Solar,CH,CH01,7.0,46.8,x700y4675,0.0,0.0
Solar,CH,CH01,7.0,47.0,x700y4700,0.0,0.0
Solar,CH,CH01,7.2,46.0,x725y4600,3.7,0.0
Solar,CH,CH01,7.2,46.2,x725y4625,33.2,0.0
Solar,CH,CH01,7.2,46.5,x725y4650,0.0,0.0
Solar,CH,CH01,7.5,46.0,x750y4600,1.0,0.0
Solar,CH,CH01,7.5,46.2,x750y4625,17.6,0.0
Solar,CH,CH01,7.5,46.5,x750y4650,0.6,0.0
Solar,CH,CH01,7.8,46.0,x775y4600,2.8,0.0
Solar,CH,CH01,7.8,46.2,x775y4625,13.7,0.0
Solar,CH,CH01,7.8,46.5,x775y4650,0.1,0.0
Solar,CH,CH01,8.0,46.0,x800y4600,0.0,0.0
Solar,CH,CH01,8.0,46.2,x800y4625,6.2,0.0
Solar,CH,CH01,8.0,46.5,x800y4650,1.2,0.0
Solar,CH,CH01,8.2,46.5,x825y4650,7.9,0.0
Solar,CH,CH02,6.5,46.8,x650y4675,0.0,0.0
Solar,CH,CH02,6.5,47.0,x650y4700,0.0,0.0
Solar,CH,CH02,6.8,46.5,x675y4650,0.0,0.0
Solar,CH,CH02,6.8,46.8,x675y4675,0.0,0.0
Solar,CH,CH02,6.8,47.0,x675y4700,54.2,0.0
Solar,CH,CH02,6.8,47.2,x675y4725,0.7,0.0
Solar,CH,CH02,7.0,46.5,x700y4650,16.5,0.0
Solar,CH,CH02,7.0,46.8,x700y4675,45.3,0.0
Solar,CH,CH02,7.0,47.0,x700y4700,34.9,0.0
Solar,CH,CH02,7.0,47.2,x700y4725,82.0,0.0
Solar,CH,CH02,7.0,47.5,x700y4750,0.9,0.0
Solar,CH,CH02,7.2,46.5,x725y4650,12.8,0.0
Solar,CH,CH02,7.2,46.8,x725y4675,31.7,0.0
Solar,CH,CH02,7.2,47.0,x725y4700,79.1,0.0
Solar,CH,CH02,7.2,47.2,x725y4725,62.7,0.0
Solar,CH,CH02,7.2,47.5,x725y4750,1.3,0.0
Solar,CH,CH02,7.5,46.5,x750y4650,15.4,0.0
Solar,CH,CH02,7.5,46.8,x750y4675,27.8,0.0
Solar,CH,CH02,7.5,47.0,x750y4700,60.4,0.0
Solar,CH,CH02,7.5,47.2,x750y4725,62.0,0.0
Solar,CH,CH02,7.5,47.5,x750y4750,0.3,0.0
Solar,CH,CH02,7.8,46.5,x775y4650,6.6,0.0
Solar,CH,CH02,7.8,46.8,x775y4675,27.5,0.0
Solar,CH,CH02,7.8,47.0,x775y4700,34.8,0.0
Solar,CH,CH02,7.8,47.2,x775y4725,66.3,0.0
Solar,CH,CH02,7.8,47.5,x775y4750,0.0,0.0
Solar,CH,CH02,8.0,46.5,x800y4650,0.0,0.0
Solar,CH,CH02,8.0,46.8,x800y4675,7.5,0.0
Solar,CH,CH02,8.0,47.2,x800y4725,0.0,0.0
Solar,CH,CH02,8.0,47.5,x800y4750,0.0,0.0
Solar,CH,CH02,8.2,46.5,x825y4650,0.0,0.0
Solar,CH,CH02,8.2,46.8,x825y4675,6.6,0.0
Solar,CH,CH03,7.5,47.5,x750y4750,0.0,0.0
Solar,CH,CH03,7.8,47.2,x775y4725,0.1,0.0
Solar,CH,CH03,7.8,47.5,x775y4750,30.1,0.0
Solar,CH,CH03,8.0,47.2,x800y4725,0.3,0.0
Solar,CH,CH03,8.0,47.5,x800y4750,30.1,0.0
Solar,CH,CH03,8.2,47.2,x825y4725,0.3,0.0
Solar,CH,CH03,8.2,47.5,x825y4750,65.5,0.0
Solar,CH,CH03,8.5,47.2,x850y4725,0.0,0.0
Solar,CH,CH03,8.5,47.5,x850y4750,0.0,0.0
Solar,CH,CH04,8.2,47.5,x825y4750,0.0,0.0
Solar,CH,CH04,8.5,47.2,x850y4725,21.3,0.0
Solar,CH,CH04,8.5,47.5,x850y4750,63.3,0.0
Solar,CH,CH04,8.5,47.8,x850y4775,0.1,0.0
Solar,CH,CH04,8.8,47.2,x875y4725,40.1,0.0
Solar,CH,CH04,8.8,47.5,x875y4750,75.3,0.0
Solar,CH,CH04,8.8,47.8,x875y4775,0.4,0.0
Solar,CH,CH04,9.0,47.2,x900y4725,0.0,0.0
Solar,CH,CH04,9.0,47.5,x900y4750,0.0,0.0
Solar,CH,CH05,8.5,47.5,x850y4750,0.0,0.0
Solar,CH,CH05,8.5,47.8,x850y4775,19.5,0.0
Solar,CH,CH05,8.8,46.8,x875y4675,0.0,0.0
Solar,CH,CH05,8.8,47.2,x875y4725,0.0,0.0
Solar,CH,CH05,8.8,47.5,x875y4750,0.0,0.0
Solar,CH,CH05,8.8,47.8,x875y4775,0.0,0.0
Solar,CH,CH05,9.0,46.2,x900y4625,0.0,0.0
Solar,CH,CH05,9.0,46.5,x900y4650,0.0,0.0
Solar,CH,CH05,9.0,46.8,x900y4675,6.6,0.0
Solar,CH,CH05,9.0,47.0,x900y4700,9.7,0.0
Solar,CH,CH05,9.0,47.2,x900y4725,31.5,0.0
Solar,CH,CH05,9.0,47.5,x900y4750,65.6,0.0
Solar,CH,CH05,9.0,47.8,x900y4775,1.8,0.0
Solar,CH,CH05,9.2,46.2,x925y4625,0.0,0.0
Solar,CH,CH05,9.2,46.5,x925y4650,8.8,0.0
Solar,CH,CH05,9.2,46.8,x925y4675,9.8,0.0
Solar,CH,CH05,9.2,47.0,x925y4700,9.6,0.0
Solar,CH,CH05,9.2,47.2,x925y4725,35.3,0.0
Solar,CH,CH05,9.2,47.5,x925y4750,64.9,0.0
Solar,CH,CH05,9.2,47.8,x925y4775,1.5,0.0
Solar,CH,CH05,9.5,46.2,x950y4625,0.0,0.0
Solar,CH,CH05,9.5,46.5,x950y4650,8.4,0.0
Solar,CH,CH05,9.5,46.8,x950y4675,18.4,0.0
Solar,CH,CH05,9.5,47.0,x950y4700,28.5,0.0
Solar,CH,CH05,9.5,47.2,x950y4725,24.7,0.0
Solar,CH,CH05,9.5,47.5,x950y4750,31.3,0.0
Solar,CH,CH05,9.8,46.2,x975y4625,0.0,0.0
Solar,CH,CH05,9.8,46.5,x975y4650,12.3,0.0
Solar,CH,CH05,9.8,46.8,x975y4675,11.4,0.0
Solar,CH,CH05,9.8,47.0,x975y4700,5.0,0.0
Solar,CH,CH05,9.8,47.2,x975y4725,0.0,0.0
Solar,CH,CH05,9.8,47.5,x975y4750,0.0,0.0
Solar,CH,CH05,10.0,46.2,x1000y4625,0.0,0.0
Solar,CH,CH05,10.0,46.5,x1000y4650,11.5,0.0
Solar,CH,CH05,10.0,46.8,x1000y4675,8.7,0.0
Solar,CH,CH05,10.0,47.0,x1000y4700,0.1,0.0
Solar,CH,CH05,10.2,46.2,x1025y4625,0.0,0.0
Solar,CH,CH05,10.2,46.8,x1025y4675,6.3,0.0
Solar,CH,CH05,10.2,47.0,x1025y4700,0.0,0.0
Solar,CH,CH05,10.5,46.5,x1050y4650,0.0,0.0
Solar,CH,CH05,10.5,46.8,x1050y4675,0.0,0.0
Solar,CH,CH05,10.5,47.0,x1050y4700,0.0,0.0
Solar,CH,CH06,7.8,47.2,x775y4725,0.0,0.0
Solar,CH,CH06,8.0,46.8,x800y4675,0.0,0.0
